income,type
57000.0,Data
40000.0,Data
48000.0,Data
75000.0,Data
60000.0,Data
74000.0,Data
125000.0,Data
62000.0,Data
69000.0,Data
120000.0,Data
113000.0,Data
65000.0,Data
60000.0,Data
97000.0,Data
23964.0,Data
79152.0,Data
42000.0,Data
186000.0,Data
27850.0,Data
93000.0,Data
35000.0,Data
61000.0,Data
35000.0,Data
72500.0,Data
76731.0,Data
86513.0,Data
66222.0,Data
15600.0,Data
135000.0,Data
50000.0,Data
56000.0,Data
110000.0,Data
85000.0,Data
36000.0,Data
43500.0,Data
75000.0,Data
75000.0,Data
55000.0,Data
54814.0,Data
33700.0,Data
60000.0,Data
50000.0,Data
69600.0,Data
51000.0,Data
50000.0,Data
62000.0,Data
47000.0,Data
87000.0,Data
27000.0,Data
74000.0,Data
140000.0,Data
154000.0,Data
60000.0,Data
15600.0,Data
33000.0,Data
125000.0,Data
38000.0,Data
26400.0,Data
100000.0,Data
58000.0,Data
65000.0,Data
62000.0,Data
73000.0,Data
125000.0,Data
80000.0,Data
16464.0,Data
77700.0,Data
51000.0,Data
65000.0,Data
93892.0,Data
56000.0,Data
95000.0,Data
50000.0,Data
62000.0,Data
50000.0,Data
35000.0,Data
92000.0,Data
65000.0,Data
95000.0,Data
75000.0,Data
45000.0,Data
45000.0,Data
18000.0,Data
145000.0,Data
18000.0,Data
89528.0,Data
75000.0,Data
48000.0,Data
89451.0,Data
12000.0,Data
90000.0,Data
70000.0,Data
90000.0,Data
80000.0,Data
85000.0,Data
124000.0,Data
55000.0,Data
120000.0,Data
73000.0,Data
87600.0,Data
83000.0,Data
76000.0,Data
59980.0,Data
60000.0,Data
15000.0,Data
42000.0,Data
60000.0,Data
22000.0,Data
26000.0,Data
13200.0,Data
33000.0,Data
125000.0,Data
45000.0,Data
25000.0,Data
65000.0,Data
66000.0,Data
70000.0,Data
82000.0,Data
48000.0,Data
80000.0,Data
65000.0,Data
92000.0,Data
60000.0,Data
104662.0,Data
42000.0,Data
30000.0,Data
47000.0,Data
63000.0,Data
42000.0,Data
25000.0,Data
79000.0,Data
100000.0,Data
80000.0,Data
124800.0,Data
62000.0,Data
47500.0,Data
17352.0,Data
62000.0,Data
39637.0,Data
76870.0,Data
85000.0,Data
38900.0,Data
80000.0,Data
39500.0,Data
70000.0,Data
96000.0,Data
50000.0,Data
80000.0,Data
50000.0,Data
105000.0,Data
58800.0,Data
134000.0,Data
70000.0,Data
72000.0,Data
115000.0,Data
80000.0,Data
150000.0,Data
92400.0,Data
110000.0,Data
92600.0,Data
62000.0,Data
56100.0,Data
125000.0,Data
110000.0,Data
21360.0,Data
125000.0,Data
130000.0,Data
44565.0,Data
75000.0,Data
80000.0,Data
145000.0,Data
32000.0,Data
63500.0,Data
71033.0,Data
90000.0,Data
115000.0,Data
83175.0,Data
60000.0,Data
80000.0,Data
68000.0,Data
52000.0,Data
63000.0,Data
47000.0,Data
80000.0,Data
127000.0,Data
70000.0,Data
52000.0,Data
84000.0,Data
65000.0,Data
140000.0,Data
100800.0,Data
48000.0,Data
42000.0,Data
95000.0,Data
120000.0,Data
50000.0,Data
58530.0,Data
28000.0,Data
18000.0,Data
35000.0,Data
100000.0,Data
45700.0,Data
45000.0,Data
153000.0,Data
96400.0,Data
60000.0,Data
55000.0,Data
75000.0,Data
140000.0,Data
67000.0,Data
55000.0,Data
85000.0,Data
100000.0,Data
70000.0,Data
49000.0,Data
70000.0,Data
18142.0,Data
25000.0,Data
112080.0,Data
42000.0,Data
96000.0,Data
85000.0,Data
36000.0,Data
46000.0,Data
60000.0,Data
54500.0,Data
90000.0,Data
70000.0,Data
60000.0,Data
55000.0,Data
36000.0,Data
35000.0,Data
33000.0,Data
32000.0,Data
75000.0,Data
63000.0,Data
71000.0,Data
75000.0,Data
68500.0,Data
28400.0,Data
27500.0,Data
36000.0,Data
71000.0,Data
53000.0,Data
80000.0,Data
80000.0,Data
63000.0,Data
27800.0,Data
38400.0,Data
78000.0,Data
52530.0,Data
65000.0,Data
51000.0,Data
125000.0,Data
43000.0,Data
32500.0,Data
69500.0,Data
125000.0,Data
92000.0,Data
66000.0,Data
50000.0,Data
40000.0,Data
76000.0,Data
57996.0,Data
56000.0,Data
80000.0,Data
110000.0,Data
53560.0,Data
149000.0,Data
27919.0,Data
35000.0,Data
75000.0,Data
33000.0,Data
35580.0,Data
31200.0,Data
54996.0,Data
178000.0,Data
71000.0,Data
65000.0,Data
85000.0,Data
44500.0,Data
47000.0,Data
20000.0,Data
70000.0,Data
35000.0,Data
62000.0,Data
195000.0,Data
98000.0,Data
170000.0,Data
28000.0,Data
86348.0,Data
30000.0,Data
45000.0,Data
150000.0,Data
55000.0,Data
56000.0,Data
165000.0,Data
22880.0,Data
72000.0,Data
85000.0,Data
110000.0,Data
25000.0,Data
96000.0,Data
76000.0,Data
65000.0,Data
58000.0,Data
110000.0,Data
46000.0,Data
45683.0,Data
45000.0,Data
55000.0,Data
66000.0,Data
83000.0,Data
45000.0,Data
80000.0,Data
90000.0,Data
39000.0,Data
132000.0,Data
150000.0,Data
72000.0,Data
103000.0,Data
146816.0,Data
63000.0,Data
41700.0,Data
65000.0,Data
65000.0,Data
128000.0,Data
145000.0,Data
70000.0,Data
130000.0,Data
165000.0,Data
72002.0,Data
35000.0,Data
69000.0,Data
135000.0,Data
41000.0,Data
46000.0,Data
35000.0,Data
126000.0,Data
100000.0,Data
95000.0,Data
50000.0,Data
120000.0,Data
63000.0,Data
71000.0,Data
118000.0,Data
52000.0,Data
75000.0,Data
55200.0,Data
38000.0,Data
116000.0,Data
43600.0,Data
60000.0,Data
135000.0,Data
85000.0,Data
31200.0,Data
40000.0,Data
72000.0,Data
70000.0,Data
142000.0,Data
26400.0,Data
76000.0,Data
80000.0,Data
95600.0,Data
48000.0,Data
79000.0,Data
54300.0,Data
96664.0,Data
61027.0,Data
70000.0,Data
87642.0,Data
40000.0,Data
136000.0,Data
35000.0,Data
60000.0,Data
58500.0,Data
90000.0,Data
64356.0,Data
80000.0,Data
54715.0,Data
93300.0,Data
36000.0,Data
50000.0,Data
77000.0,Data
45000.0,Data
66000.0,Data
84000.0,Data
95000.0,Data
63000.0,Data
65000.0,Data
44004.0,Data
41150.0,Data
65000.0,Data
68000.0,Data
53909.0,Data
105000.0,Data
58000.0,Data
84000.0,Data
140000.0,Data
60000.0,Data
42000.0,Data
85000.0,Data
65000.0,Data
40000.0,Data
55000.0,Data
45000.0,Data
80000.0,Data
96000.0,Data
45000.0,Data
35616.0,Data
60000.0,Data
29000.0,Data
27000.0,Data
65000.0,Data
60000.0,Data
36000.0,Data
28000.0,Data
125000.0,Data
65000.0,Data
70000.0,Data
123000.0,Data
30000.0,Data
92004.0,Data
70000.0,Data
88000.0,Data
50000.0,Data
35000.0,Data
125000.0,Data
65000.0,Data
52595.0,Data
90000.0,Data
52000.0,Data
48000.0,Data
27000.0,Data
85000.0,Data
30000.0,Data
43000.0,Data
47400.0,Data
70000.0,Data
65000.0,Data
145000.0,Data
53000.0,Data
48500.0,Data
35323.0,Data
70000.0,Data
45000.0,Data
46030.0,Data
86000.0,Data
60000.0,Data
75000.0,Data
60000.0,Data
32300.0,Data
45600.0,Data
18000.0,Data
150000.0,Data
79200.0,Data
45000.0,Data
90000.0,Data
93100.0,Data
80000.0,Data
27000.0,Data
92000.0,Data
36000.0,Data
56000.0,Data
55000.0,Data
60000.0,Data
28000.0,Data
182000.0,Data
55200.0,Data
24000.0,Data
50000.0,Data
35000.0,Data
40000.0,Data
111781.0,Data
78000.0,Data
50000.0,Data
73000.0,Data
75000.0,Data
50000.0,Data
75000.0,Data
75000.0,Data
55000.0,Data
59800.0,Data
75000.0,Data
43000.0,Data
60000.0,Data
60000.0,Data
140000.0,Data
30000.0,Data
51700.0,Data
65000.0,Data
25000.0,Data
66000.0,Data
45000.0,Data
64000.0,Data
60000.0,Data
44000.0,Data
65000.0,Data
24000.0,Data
120000.0,Data
64000.0,Data
97000.0,Data
43000.0,Data
80000.0,Data
52000.0,Data
50000.0,Data
75000.0,Data
88224.0,Data
46800.0,Data
50177.0,Data
72000.0,Data
45000.0,Data
30000.0,Data
34000.0,Data
90000.0,Data
85000.0,Data
42000.0,Data
70000.0,Data
94000.0,Data
75000.0,Data
137000.0,Data
75000.0,Data
120000.0,Data
60000.0,Data
50000.0,Data
56000.0,Data
171000.0,Data
110000.0,Data
60000.0,Data
105000.0,Data
65000.0,Data
31200.0,Data
55000.0,Data
85000.0,Data
70000.0,Data
55000.0,Data
102000.0,Data
85000.0,Data
99600.0,Data
65000.0,Data
107000.0,Data
42000.0,Data
60000.0,Data
43000.0,Data
145000.0,Data
140000.0,Data
85000.0,Data
55000.0,Data
50000.0,Data
65000.0,Data
50000.0,Data
62500.0,Data
36000.0,Data
39161.0,Data
68000.0,Data
75000.0,Data
53000.0,Data
50000.0,Data
104911.0,Data
130000.0,Data
110000.0,Data
37440.0,Data
50000.0,Data
55000.0,Data
60000.0,Data
60000.0,Data
70000.0,Data
72000.0,Data
48000.0,Data
53000.0,Data
80935.0,Data
66500.0,Data
42000.0,Data
41000.0,Data
75000.0,Data
60000.0,Data
65000.0,Data
68000.0,Data
70000.0,Data
45000.0,Data
36900.0,Data
78000.0,Data
40000.0,Data
62000.0,Data
133750.0,Data
42000.0,Data
45000.0,Data
52000.0,Data
45000.0,Data
95000.0,Data
20000.0,Data
47000.0,Data
47000.0,Data
27449.0,Data
49000.0,Data
60000.0,Data
140000.0,Data
155000.0,Data
45000.0,Data
47600.0,Data
60000.0,Data
72000.0,Data
36000.0,Data
78000.0,Data
85000.0,Data
97200.0,Data
68000.0,Data
53000.0,Data
55000.0,Data
80000.0,Data
25000.0,Data
54000.0,Data
42000.0,Data
110000.0,Data
32000.0,Data
75000.0,Data
35000.0,Data
40800.0,Data
128000.0,Data
51094.0,Data
80000.0,Data
95000.0,Data
55000.0,Data
96000.0,Data
49191.0,Data
130000.0,Data
60000.0,Data
75000.0,Data
90000.0,Data
45000.0,Data
52000.0,Data
67000.0,Data
108000.0,Data
75000.0,Data
7000.0,Data
130000.0,Data
84450.0,Data
120000.0,Data
50424.0,Data
86000.0,Data
54000.0,Data
60000.0,Data
46000.0,Data
105000.0,Data
100400.0,Data
97000.0,Data
65000.0,Data
75000.0,Data
43000.0,Data
140000.0,Data
36000.0,Data
171600.0,Data
83000.0,Data
120000.0,Data
130000.0,Data
126000.0,Data
45000.0,Data
120000.0,Data
76000.0,Data
78000.0,Data
99174.0,Data
42000.0,Data
68307.0,Data
65200.0,Data
80000.0,Data
91968.0,Data
30000.0,Data
104000.0,Data
128000.0,Data
105000.0,Data
105000.0,Data
115000.0,Data
78000.0,Data
75000.0,Data
160000.0,Data
120000.0,Data
55000.0,Data
65000.0,Data
75000.0,Data
120000.0,Data
40000.0,Data
44548.0,Data
75000.0,Data
70000.0,Data
42000.0,Data
62000.0,Data
35880.0,Data
70000.0,Data
65000.0,Data
56000.0,Data
104000.0,Data
30000.0,Data
30000.0,Data
45000.0,Data
40000.0,Data
22718.0,Data
52000.0,Data
55000.0,Data
100290.0,Data
35000.0,Data
52000.0,Data
79900.0,Data
100000.0,Data
87000.0,Data
48000.0,Data
50000.0,Data
27000.0,Data
55000.0,Data
82000.0,Data
100000.0,Data
130000.0,Data
60000.0,Data
35232.0,Data
56000.0,Data
60000.0,Data
42640.0,Data
70000.0,Data
18000.0,Data
90000.0,Data
63000.0,Data
36791.0,Data
52660.0,Data
50000.0,Data
20000.0,Data
32000.0,Data
40000.0,Data
65000.0,Data
45000.0,Data
125000.0,Data
55100.0,Data
38000.0,Data
120000.0,Data
45654.0,Data
61000.0,Data
44000.0,Data
55000.0,Data
30450.0,Data
100000.0,Data
55000.0,Data
75000.0,Data
60000.0,Data
64800.0,Data
68000.0,Data
70000.0,Data
70000.0,Data
45000.0,Data
54996.0,Data
65000.0,Data
70000.0,Data
98000.0,Data
80000.0,Data
110000.0,Data
75000.0,Data
30000.0,Data
72000.0,Data
45000.0,Data
65000.0,Data
50000.0,Data
95000.0,Data
93000.0,Data
75000.0,Data
56597.0,Data
90974.0,Data
30000.0,Data
110000.0,Data
112000.0,Data
100000.0,Data
50000.0,Data
52000.0,Data
75000.0,Data
100000.0,Data
51000.0,Data
74000.0,Data
45000.0,Data
55000.0,Data
40000.0,Data
45000.0,Data
35000.0,Data
56000.0,Data
42300.0,Data
55000.0,Data
110000.0,Data
138500.0,Data
42000.0,Data
97000.0,Data
64000.0,Data
65000.0,Data
32000.0,Data
45000.0,Data
120000.0,Data
50000.0,Data
101625.0,Data
21000.0,Data
130000.0,Data
40000.0,Data
60000.0,Data
36000.0,Data
72000.0,Data
48000.0,Data
65500.0,Data
83000.0,Data
88000.0,Data
66000.0,Data
52000.0,Data
51000.0,Data
40000.0,Data
55000.0,Data
24000.0,Data
60000.0,Data
105000.0,Data
52000.0,Data
30000.0,Data
81000.0,Data
52000.0,Data
86000.0,Data
30000.0,Data
56000.0,Data
23000.0,Data
75000.0,Data
70000.0,Data
56000.0,Data
27000.0,Data
96000.0,Data
51000.0,Data
74500.0,Data
50000.0,Data
100000.0,Data
120000.0,Data
60000.0,Data
44000.0,Data
80000.0,Data
82800.0,Data
60000.0,Data
115000.0,Data
28000.0,Data
70000.0,Data
50000.0,Data
154000.0,Data
68000.0,Data
34000.0,Data
76000.0,Data
56000.0,Data
68000.0,Mean of 5
58883.6,Mean of 5
70670.0,Mean of 5
79297.0,Mean of 5
63080.0,Mean of 5
67620.0,Mean of 5
58520.0,Mean of 5
59369.4,Mean of 5
58440.8,Mean of 5
66680.8,Mean of 5
75600.0,Mean of 5
70000.0,Mean of 5
64000.0,Mean of 5
69940.0,Mean of 5
64500.0,Mean of 5
80300.0,Mean of 5
82237.8,Mean of 5
100230.2,Mean of 5
55527.6,Mean of 5
74400.0,Mean of 5
88320.0,Mean of 5
78000.0,Mean of 5
72800.0,Mean of 5
58400.0,Mean of 5
83622.6,Mean of 5
69152.0,Mean of 5
64883.8,Mean of 5
62280.8,Mean of 5
77075.4,Mean of 5
56220.2,Mean of 5
60000.0,Mean of 5
67800.0,Mean of 5
54200.0,Mean of 5
61000.0,Mean of 5
93748.0,Mean of 5
77800.0,Mean of 5
51120.0,Mean of 5
53900.0,Mean of 5
50232.0,Mean of 5
99765.6,Mean of 5
47400.0,Mean of 5
36000.0,Mean of 5
71600.0,Mean of 5
68280.0,Mean of 5
66224.4,Mean of 5
66470.0,Mean of 5
48520.0,Mean of 5
77404.8,Mean of 5
36930.2,Mean of 5
82900.0,Mean of 5
47800.0,Mean of 5
85940.6,Mean of 5
63461.6,Mean of 5
46736.8,Mean of 5
64200.0,Mean of 5
74400.0,Mean of 5
70000.0,Mean of 5
68266.0,Mean of 5
83000.0,Mean of 5
53064.6,Mean of 5
94122.6,Mean of 5
63963.2,Mean of 5
73600.0,Mean of 5
63022.4,Mean of 5
92082.4,Mean of 5
77800.0,Mean of 5
63400.0,Mean of 5
84360.0,Mean of 5
74400.0,Mean of 5
57503.2,Mean of 5
72200.0,Mean of 5
54937.8,Mean of 5
64175.2,Mean of 5
55600.0,Mean of 5
71500.0,Mean of 5
51060.0,Mean of 5
63600.0,Mean of 5
67697.8,Mean of 5
50567.2,Mean of 5
56827.6,Mean of 5
59100.0,Mean of 5
88647.6,Mean of 5
64475.8,Mean of 5
60006.8,Mean of 5
78376.0,Mean of 5
42224.0,Mean of 5
48464.0,Mean of 5
71200.0,Mean of 5
48400.0,Mean of 5
80500.0,Mean of 5
71000.0,Mean of 5
72487.6,Mean of 5
65600.0,Mean of 5
114386.2,Mean of 5
74600.0,Mean of 5
51500.0,Mean of 5
76400.0,Mean of 5
71100.0,Mean of 5
65040.0,Mean of 5
56397.6,Mean of 5
79175.4,Mean of 5
78617.6,Mean of 5
87174.6,Mean of 5
50448.6,Mean of 5
51075.4,Mean of 5
59016.4,Mean of 5
42227.2,Mean of 5
81345.8,Mean of 5
78800.0,Mean of 5
63200.0,Mean of 5
82600.0,Mean of 5
41100.0,Mean of 5
52046.8,Mean of 5
56000.0,Mean of 5
67588.6,Mean of 5
45810.2,Mean of 5
60400.0,Mean of 5
72160.0,Mean of 5
46538.4,Mean of 5
65099.2,Mean of 5
65500.0,Mean of 5
49000.0,Mean of 5
40457.2,Mean of 5
56200.0,Mean of 5
56600.0,Mean of 5
66488.0,Mean of 5
68600.0,Mean of 5
75300.0,Mean of 5
58051.2,Mean of 5
72634.4,Mean of 5
62000.0,Mean of 5
72400.0,Mean of 5
57600.0,Mean of 5
90100.0,Mean of 5
69000.0,Mean of 5
72336.0,Mean of 5
58540.0,Mean of 5
69200.0,Mean of 5
55270.8,Mean of 5
53618.0,Mean of 5
51141.6,Mean of 5
83541.8,Mean of 5
68600.0,Mean of 5
55960.4,Mean of 5
69200.0,Mean of 5
81100.0,Mean of 5
74220.8,Mean of 5
67600.0,Mean of 5
69238.4,Mean of 5
76098.0,Mean of 5
60000.0,Mean of 5
41024.0,Mean of 5
66337.6,Mean of 5
57000.0,Mean of 5
56480.0,Mean of 5
67439.8,Mean of 5
67360.0,Mean of 5
42280.0,Mean of 5
61672.0,Mean of 5
66320.0,Mean of 5
78706.0,Mean of 5
76360.0,Mean of 5
87150.6,Mean of 5
63945.0,Mean of 5
74480.0,Mean of 5
48000.0,Mean of 5
44000.0,Mean of 5
75860.0,Mean of 5
71400.0,Mean of 5
59958.0,Mean of 5
55800.0,Mean of 5
58308.0,Mean of 5
70193.4,Mean of 5
85500.0,Mean of 5
95400.0,Mean of 5
38620.0,Mean of 5
57088.4,Mean of 5
64608.8,Mean of 5
104400.0,Mean of 5
81491.2,Mean of 5
49970.0,Mean of 5
48600.0,Mean of 5
65100.0,Mean of 5
91866.8,Mean of 5
54000.0,Mean of 5
48600.0,Mean of 5
59648.0,Mean of 5
55868.0,Mean of 5
60200.0,Mean of 5
78452.2,Mean of 5
64000.0,Mean of 5
81847.0,Mean of 5
120274.6,Mean of 5
46133.8,Mean of 5
56192.8,Mean of 5
70400.0,Mean of 5
74360.4,Mean of 5
53196.2,Mean of 5
80100.0,Mean of 5
79200.0,Mean of 5
64511.0,Mean of 5
67660.0,Mean of 5
51200.0,Mean of 5
69352.0,Mean of 5
79460.0,Mean of 5
87600.0,Mean of 5
74200.0,Mean of 5
69600.0,Mean of 5
67200.0,Mean of 5
74400.0,Mean of 5
66459.8,Mean of 5
61840.0,Mean of 5
77800.0,Mean of 5
57098.4,Mean of 5
83480.0,Mean of 5
73050.8,Mean of 5
60600.0,Mean of 5
62600.0,Mean of 5
55420.0,Mean of 5
86779.2,Mean of 5
98933.6,Mean of 5
86400.0,Mean of 5
87348.8,Mean of 5
86160.0,Mean of 5
100952.4,Mean of 5
77820.0,Mean of 5
72200.0,Mean of 5
79080.6,Mean of 5
59600.0,Mean of 5
60968.2,Mean of 5
56060.0,Mean of 5
59980.0,Mean of 5
60400.0,Mean of 5
60520.0,Mean of 5
55280.0,Mean of 5
46266.4,Mean of 5
63670.0,Mean of 5
87040.0,Mean of 5
71200.0,Mean of 5
73600.0,Mean of 5
57400.0,Mean of 5
40271.8,Mean of 5
90400.0,Mean of 5
60342.6,Mean of 5
59000.0,Mean of 5
56480.0,Mean of 5
76840.0,Mean of 5
64530.0,Mean of 5
79960.0,Mean of 5
53100.0,Mean of 5
68200.0,Mean of 5
78520.0,Mean of 5
65500.0,Mean of 5
62400.0,Mean of 5
70900.0,Mean of 5
48660.0,Mean of 5
59400.0,Mean of 5
95020.0,Mean of 5
93500.0,Mean of 5
66080.0,Mean of 5
74160.2,Mean of 5
51800.0,Mean of 5
80100.0,Mean of 5
72000.0,Mean of 5
49800.0,Mean of 5
93900.0,Mean of 5
67768.4,Mean of 5
79824.0,Mean of 5
103100.0,Mean of 5
65200.0,Mean of 5
90070.4,Mean of 5
101920.0,Mean of 5
70800.0,Mean of 5
77200.0,Mean of 5
63000.0,Mean of 5
84200.0,Mean of 5
55800.0,Mean of 5
95800.0,Mean of 5
77800.0,Mean of 5
65900.0,Mean of 5
46219.6,Mean of 5
93200.0,Mean of 5
86200.0,Mean of 5
55600.0,Mean of 5
73296.0,Mean of 5
89800.0,Mean of 5
58400.0,Mean of 5
72000.0,Mean of 5
83902.4,Mean of 5
45229.2,Mean of 5
74800.0,Mean of 5
79422.0,Mean of 5
74694.0,Mean of 5
86838.4,Mean of 5
75000.0,Mean of 5
68100.0,Mean of 5
58702.0,Mean of 5
50100.0,Mean of 5
55352.0,Mean of 5
73146.4,Mean of 5
70800.0,Mean of 5
86576.0,Mean of 5
65400.0,Mean of 5
48914.0,Mean of 5
83400.0,Mean of 5
57760.0,Mean of 5
65200.0,Mean of 5
55800.0,Mean of 5
83040.0,Mean of 5
51700.0,Mean of 5
70400.0,Mean of 5
73000.0,Mean of 5
69400.0,Mean of 5
58828.6,Mean of 5
61200.0,Mean of 5
47990.4,Mean of 5
72800.0,Mean of 5
79273.2,Mean of 5
87350.0,Mean of 5
61080.0,Mean of 5
104800.0,Mean of 5
65864.0,Mean of 5
57640.0,Mean of 5
75280.0,Mean of 5
72800.0,Mean of 5
56800.0,Mean of 5
60420.0,Mean of 5
73400.0,Mean of 5
113400.0,Mean of 5
54800.0,Mean of 5
60400.0,Mean of 5
108800.0,Mean of 5
76900.0,Mean of 5
76800.0,Mean of 5
67400.0,Mean of 5
43421.8,Mean of 5
56124.8,Mean of 5
72400.0,Mean of 5
41680.0,Mean of 5
62300.0,Mean of 5
75800.0,Mean of 5
67800.0,Mean of 5
115360.0,Mean of 5
102800.0,Mean of 5
74000.0,Mean of 5
45510.0,Mean of 5
75572.0,Mean of 5
73400.0,Mean of 5
78400.0,Mean of 5
86300.0,Mean of 5
97700.0,Mean of 5
75400.0,Mean of 5
81018.2,Mean of 5
61564.8,Mean of 5
57000.0,Mean of 5
71200.0,Mean of 5
44830.4,Mean of 5
57200.0,Mean of 5
59600.0,Mean of 5
95200.0,Mean of 5
69007.4,Mean of 5
102400.0,Mean of 5
56418.4,Mean of 5
69125.4,Mean of 5
66200.0,Mean of 5
62399.2,Mean of 5
71600.0,Mean of 5
77000.0,Mean of 5
110856.0,Mean of 5
78800.0,Mean of 5
66525.6,Mean of 5
73295.2,Mean of 5
88295.8,Mean of 5
52260.0,Mean of 5
58724.8,Mean of 5
82100.0,Mean of 5
104527.2,Mean of 5
60220.0,Mean of 5
67214.4,Mean of 5
60400.0,Mean of 5
56156.0,Mean of 5
59300.0,Mean of 5
78900.0,Mean of 5
71018.4,Mean of 5
47240.0,Mean of 5
55800.0,Mean of 5
88560.0,Mean of 5
67100.0,Mean of 5
77200.0,Mean of 5
61734.4,Mean of 5
76000.0,Mean of 5
102800.0,Mean of 5
71600.0,Mean of 5
84000.8,Mean of 5
66992.0,Mean of 5
78700.0,Mean of 5
51000.0,Mean of 5
70457.6,Mean of 5
51120.6,Mean of 5
92000.0,Mean of 5
82700.0,Mean of 5
71400.0,Mean of 5
73000.0,Mean of 5
70772.2,Mean of 5
72200.0,Mean of 5
45492.4,Mean of 5
107200.0,Mean of 5
72280.0,Mean of 5
44463.8,Mean of 5
71400.0,Mean of 5
69748.6,Mean of 5
52088.0,Mean of 5
66200.0,Mean of 5
57400.0,Mean of 5
66336.6,Mean of 5
57200.0,Mean of 5
49000.0,Mean of 5
65000.0,Mean of 5
62694.4,Mean of 5
69200.0,Mean of 5
55159.6,Mean of 5
87800.0,Mean of 5
84040.0,Mean of 5
68600.0,Mean of 5
84200.0,Mean of 5
44600.0,Mean of 5
76140.0,Mean of 5
47577.0,Mean of 5
74800.0,Mean of 5
71451.6,Mean of 5
47259.2,Mean of 5
61080.0,Mean of 5
53200.0,Mean of 5
55656.2,Mean of 5
61237.6,Mean of 5
57692.4,Mean of 5
78198.8,Mean of 5
115400.0,Mean of 5
64200.0,Mean of 5
59400.0,Mean of 5
85000.2,Mean of 5
52400.0,Mean of 5
63540.6,Mean of 5
71790.8,Mean of 5
54620.0,Mean of 5
57741.8,Mean of 5
78900.0,Mean of 5
117400.0,Mean of 5
74376.8,Mean of 5
82800.0,Mean of 5
64352.0,Mean of 5
75839.4,Mean of 5
59251.8,Mean of 5
100800.0,Mean of 5
53600.0,Mean of 5
88400.0,Mean of 5
78860.0,Mean of 5
63600.0,Mean of 5
97400.0,Mean of 5
100420.0,Mean of 5
46940.2,Mean of 5
61200.0,Mean of 5
82600.0,Mean of 5
88760.8,Mean of 5
82556.0,Mean of 5
121000.0,Mean of 5
89600.0,Mean of 5
64400.0,Mean of 5
55348.0,Mean of 5
48629.6,Mean of 5
86000.0,Mean of 5
58029.6,Mean of 5
50800.0,Mean of 5
74840.0,Mean of 5
63902.2,Mean of 5
78500.0,Mean of 5
84040.0,Mean of 5
68000.0,Mean of 5
56132.8,Mean of 5
82399.2,Mean of 5
59655.2,Mean of 5
55442.0,Mean of 5
48800.0,Mean of 5
56909.6,Mean of 5
75800.0,Mean of 5
72517.8,Mean of 5
71000.8,Mean of 5
61796.0,Mean of 5
90000.0,Mean of 5
78400.0,Mean of 5
55600.0,Mean of 5
69240.0,Mean of 5
100460.0,Mean of 5
58200.0,Mean of 5
80260.0,Mean of 5
94400.0,Mean of 5
66200.0,Mean of 5
49060.0,Mean of 5
57900.0,Mean of 5
