income,type
60000.0,Data
36000.0,Data
30000.0,Data
100000.0,Data
70000.0,Data
65000.0,Data
22000.0,Data
83000.0,Data
124800.0,Data
110004.0,Data
57000.0,Data
104000.0,Data
45000.0,Data
33975.0,Data
34500.0,Data
51000.0,Data
40000.0,Data
58000.0,Data
85000.0,Data
50000.0,Data
52000.0,Data
30000.0,Data
53000.0,Data
62836.0,Data
26000.0,Data
30000.0,Data
40800.0,Data
55000.0,Data
68000.0,Data
59000.0,Data
60000.0,Data
50000.0,Data
30000.0,Data
40188.0,Data
57000.0,Data
7200.0,Data
27000.0,Data
120000.0,Data
28000.0,Data
155000.0,Data
41400.0,Data
19000.0,Data
92000.0,Data
57000.0,Data
47000.0,Data
55500.0,Data
125000.0,Data
40000.0,Data
122000.0,Data
41700.0,Data
42000.0,Data
96000.0,Data
43962.0,Data
79200.0,Data
122004.0,Data
100000.0,Data
20400.0,Data
175000.0,Data
43000.0,Data
68000.0,Data
80000.0,Data
62400.0,Data
77500.0,Data
50000.0,Data
124000.0,Data
50000.0,Data
60000.0,Data
122000.0,Data
56000.0,Data
35000.0,Data
90000.0,Data
54000.0,Data
49758.0,Data
56000.0,Data
44000.0,Data
65000.0,Data
55588.0,Data
90000.0,Data
22000.0,Data
80004.0,Data
102000.0,Data
120000.0,Data
48000.0,Data
98000.0,Data
20000.0,Data
42000.0,Data
28600.0,Data
61000.0,Data
70000.0,Data
78000.0,Data
75000.0,Data
55000.0,Data
82000.0,Data
90000.0,Data
60000.0,Data
57600.0,Data
52000.0,Data
75000.0,Data
100000.0,Data
72000.0,Data
80000.0,Data
46400.0,Data
86800.0,Data
50000.0,Data
20500.0,Data
60800.0,Data
60000.0,Data
105000.0,Data
132110.0,Data
42000.0,Data
61000.0,Data
75000.0,Data
80000.0,Data
59000.0,Data
33000.0,Data
75000.0,Data
51784.0,Data
91000.0,Data
105000.0,Data
50000.0,Data
90000.0,Data
60000.0,Data
60000.0,Data
30000.0,Data
40000.0,Data
45000.0,Data
125000.0,Data
15500.0,Data
51000.0,Data
38000.0,Data
43000.0,Data
85000.0,Data
110000.0,Data
101000.0,Data
110000.0,Data
140000.0,Data
89000.0,Data
31164.0,Data
59000.0,Data
95000.0,Data
68809.0,Data
52000.0,Data
110000.0,Data
30000.0,Data
47600.0,Data
25000.0,Data
83000.0,Data
25000.0,Data
28600.0,Data
95000.0,Data
90000.0,Data
98000.0,Data
26000.0,Data
76080.0,Data
75000.0,Data
65000.0,Data
49380.0,Data
65000.0,Data
47500.0,Data
49681.0,Data
50000.0,Data
45000.0,Data
109000.0,Data
75000.0,Data
49995.0,Data
100000.0,Data
65000.0,Data
82000.0,Data
109000.0,Data
45000.0,Data
36000.0,Data
40000.0,Data
60000.0,Data
49620.0,Data
65000.0,Data
80000.0,Data
85000.0,Data
110000.0,Data
45000.0,Data
57000.0,Data
86000.0,Data
31500.0,Data
60000.0,Data
24000.0,Data
25000.0,Data
87000.0,Data
46000.0,Data
116400.0,Data
40000.0,Data
68000.0,Data
125000.0,Data
62000.0,Data
60000.0,Data
66232.0,Data
92000.0,Data
63000.0,Data
25000.0,Data
38480.0,Data
105000.0,Data
87000.0,Data
70000.0,Data
30000.0,Data
59000.0,Data
70000.0,Data
75000.0,Data
60000.0,Data
54000.0,Data
48000.0,Data
40000.0,Data
88000.0,Data
45000.0,Data
87000.0,Data
80000.0,Data
50000.0,Data
14184.0,Data
40000.0,Data
42000.0,Data
35000.0,Data
128000.0,Data
52000.0,Data
165000.0,Data
170000.0,Data
54000.0,Data
34813.0,Data
42000.0,Data
62475.0,Data
86000.0,Data
55059.0,Data
42000.0,Data
60000.0,Data
52000.0,Data
65000.0,Data
64000.0,Data
60000.0,Data
42000.0,Data
77000.0,Data
62500.0,Data
62400.0,Data
60000.0,Data
84000.0,Data
65000.0,Data
45512.0,Data
21600.0,Data
109000.0,Data
70000.0,Data
40000.0,Data
130000.0,Data
62500.0,Data
50000.0,Data
74000.0,Data
48000.0,Data
31000.0,Data
140000.0,Data
42307.0,Data
55000.0,Data
48000.0,Data
40000.0,Data
45000.0,Data
21000.0,Data
77000.0,Data
44517.0,Data
120000.0,Data
51000.0,Data
42000.0,Data
36000.0,Data
135000.0,Data
50000.0,Data
86000.0,Data
30000.0,Data
94000.0,Data
39833.0,Data
22000.0,Data
75000.0,Data
115000.0,Data
85000.0,Data
95000.0,Data
65000.0,Data
55000.0,Data
75000.0,Data
54257.0,Data
50545.0,Data
120000.0,Data
45000.0,Data
68000.0,Data
92000.0,Data
72000.0,Data
50000.0,Data
104000.0,Data
20000.0,Data
103000.0,Data
61000.0,Data
54000.0,Data
63000.0,Data
74000.0,Data
88000.0,Data
54000.0,Data
30000.0,Data
55000.0,Data
18000.0,Data
162785.0,Data
63000.0,Data
13900.0,Data
12000.0,Data
42000.0,Data
20000.0,Data
60000.0,Data
25000.0,Data
69000.0,Data
27600.0,Data
78750.0,Data
100000.0,Data
125000.0,Data
30000.0,Data
26000.0,Data
24000.0,Data
53500.0,Data
90000.0,Data
90000.0,Data
70000.0,Data
70000.0,Data
42000.0,Data
70000.0,Data
89000.0,Data
46000.0,Data
52000.0,Data
180000.0,Data
82000.0,Data
82000.0,Data
70000.0,Data
78000.0,Data
79000.0,Data
100000.0,Data
75000.0,Data
84000.0,Data
135000.0,Data
62000.0,Data
85000.0,Data
130000.0,Data
60000.0,Data
103106.0,Data
33000.0,Data
145000.0,Data
57000.0,Data
28500.0,Data
40000.0,Data
68000.0,Data
95000.0,Data
58866.0,Data
80000.0,Data
80000.0,Data
60000.0,Data
63650.0,Data
42000.0,Data
75000.0,Data
70000.0,Data
70350.0,Data
118000.0,Data
71000.0,Data
48000.0,Data
50000.0,Data
42000.0,Data
73000.0,Data
38480.0,Data
32000.0,Data
28296.0,Data
55000.0,Data
70000.0,Data
25000.0,Data
180000.0,Data
51985.0,Data
35000.0,Data
140000.0,Data
84000.0,Data
67000.0,Data
43000.0,Data
35000.0,Data
85000.0,Data
120000.0,Data
60000.0,Data
95000.0,Data
106000.0,Data
90000.0,Data
45000.0,Data
16000.0,Data
151600.0,Data
31000.0,Data
30000.0,Data
50000.0,Data
45000.0,Data
61000.0,Data
85000.0,Data
79000.0,Data
36000.0,Data
69160.0,Data
31000.0,Data
53000.0,Data
55000.0,Data
45000.0,Data
134000.0,Data
50000.0,Data
43000.0,Data
62000.0,Data
50000.0,Data
65400.0,Data
61000.0,Data
45000.0,Data
32000.0,Data
108000.0,Data
40000.0,Data
69923.0,Data
60000.0,Data
60000.0,Data
37000.0,Data
50000.0,Data
37000.0,Data
145000.0,Data
45000.0,Data
60000.0,Data
50237.0,Data
95000.0,Data
53000.0,Data
59000.0,Data
72000.0,Data
55000.0,Data
75000.0,Data
44000.0,Data
72000.0,Data
40000.0,Data
58000.0,Data
66000.0,Data
45000.0,Data
74000.0,Data
33000.0,Data
125000.0,Data
33500.0,Data
85000.0,Data
49000.0,Data
22000.0,Data
41000.0,Data
58000.0,Data
60000.0,Data
35000.0,Data
87000.0,Data
90000.0,Data
95000.0,Data
85000.0,Data
57600.0,Data
50000.0,Data
34000.0,Data
66540.0,Data
32000.0,Data
70000.0,Data
180000.0,Data
85000.0,Data
42000.0,Data
90000.0,Data
55000.0,Data
90000.0,Data
90000.0,Data
184000.0,Data
50000.0,Data
40000.0,Data
56600.0,Data
45000.0,Data
66000.0,Data
165000.0,Data
37850.0,Data
31320.0,Data
26000.0,Data
64000.0,Data
78000.0,Data
118000.0,Data
50000.0,Data
116000.0,Data
35000.0,Data
45000.0,Data
110000.0,Data
60000.0,Data
75000.0,Data
29000.0,Data
110000.0,Data
95000.0,Data
62000.0,Data
51300.0,Data
92000.0,Data
40000.0,Data
20000.0,Data
47502.0,Data
79000.0,Data
98000.0,Data
90000.0,Data
41900.0,Data
48000.0,Data
36700.0,Data
80000.0,Data
150000.0,Data
49500.0,Data
25000.0,Data
36000.0,Data
26500.0,Data
38000.0,Data
25000.0,Data
33000.0,Data
105000.0,Data
48750.0,Data
51721.0,Data
74500.0,Data
41990.0,Data
50000.0,Data
56000.0,Data
55000.0,Data
88000.0,Data
60000.0,Data
55000.0,Data
132000.0,Data
90000.0,Data
31000.0,Data
120000.0,Data
40000.0,Data
60000.0,Data
85000.0,Data
79000.0,Data
69370.0,Data
120000.0,Data
30000.0,Data
127000.0,Data
36000.0,Data
60000.0,Data
89000.0,Data
75000.0,Data
27500.0,Data
70000.0,Data
40000.0,Data
95000.0,Data
42840.0,Data
55000.0,Data
48602.0,Data
52000.0,Data
45000.0,Data
60000.0,Data
60000.0,Data
165000.0,Data
180000.0,Data
68000.0,Data
106500.0,Data
57200.0,Data
50000.0,Data
55528.0,Data
153000.0,Data
96000.0,Data
48000.0,Data
58000.0,Data
27000.0,Data
55000.0,Data
110000.0,Data
60000.0,Data
55000.0,Data
52000.0,Data
60480.0,Data
54800.0,Data
100000.0,Data
43000.0,Data
98000.0,Data
70000.0,Data
185000.0,Data
50000.0,Data
42000.0,Data
32640.0,Data
70000.0,Data
63000.0,Data
98800.0,Data
80000.0,Data
75000.0,Data
36996.0,Data
64000.0,Data
54000.0,Data
65000.0,Data
77000.0,Data
38000.0,Data
59000.0,Data
90000.0,Data
57890.0,Data
115300.0,Data
49000.0,Data
51000.0,Data
90000.0,Data
55000.0,Data
75000.0,Data
60000.0,Data
45000.0,Data
160000.0,Data
24000.0,Data
50000.0,Data
24000.0,Data
72000.0,Data
112000.0,Data
80000.0,Data
77000.0,Data
116000.0,Data
62000.0,Data
72000.0,Data
55000.0,Data
50000.0,Data
101000.0,Data
14400.0,Data
45000.0,Data
76500.0,Data
46500.0,Data
30000.0,Data
52500.0,Data
49400.0,Data
65000.0,Data
47000.0,Data
80000.0,Data
51800.0,Data
48000.0,Data
18000.0,Data
110000.0,Data
72000.0,Data
70000.0,Data
42000.0,Data
50000.0,Data
100000.0,Data
65000.0,Data
49210.0,Data
80000.0,Data
39000.0,Data
55000.0,Data
63800.0,Data
83000.0,Data
80000.0,Data
55500.0,Data
52000.0,Data
50000.0,Data
40000.0,Data
24000.0,Data
38000.0,Data
39000.0,Data
68000.0,Data
110000.0,Data
34100.0,Data
48000.0,Data
40000.0,Data
62000.0,Data
32000.0,Data
80000.0,Data
35000.0,Data
63000.0,Data
89000.0,Data
60732.0,Data
123000.0,Data
190000.0,Data
130000.0,Data
41000.0,Data
117000.0,Data
80000.0,Data
52000.0,Data
128000.0,Data
87300.0,Data
66000.0,Data
120000.0,Data
35000.0,Data
128000.0,Data
82000.0,Data
105596.0,Data
120000.0,Data
50150.0,Data
70000.0,Data
165000.0,Data
92000.0,Data
42000.0,Data
25000.0,Data
35500.0,Data
75000.0,Data
48000.0,Data
74000.0,Data
40003.0,Data
90000.0,Data
98000.0,Data
32000.0,Data
113000.0,Data
110000.0,Data
100000.0,Data
65000.0,Data
42900.0,Data
27000.0,Data
60000.0,Data
31000.0,Data
73500.0,Data
62000.0,Data
105000.0,Data
60000.0,Data
24000.0,Data
31698.0,Data
35000.0,Data
30000.0,Data
35000.0,Data
56000.0,Data
88690.0,Data
84500.0,Data
92000.0,Data
80000.0,Data
33000.0,Data
130000.0,Data
57000.0,Data
67000.0,Data
75000.0,Data
70000.0,Data
30000.0,Data
22000.0,Data
139008.0,Data
82000.0,Data
130000.0,Data
61000.0,Data
80000.0,Data
69000.0,Data
30000.0,Data
50000.0,Data
80000.0,Data
52000.0,Data
70000.0,Data
65000.0,Data
42000.0,Data
129000.0,Data
40000.0,Data
50000.0,Data
42000.0,Data
80000.0,Data
54195.0,Data
48000.0,Data
75000.0,Data
41000.0,Data
65000.0,Data
55000.0,Data
50000.0,Data
150000.0,Data
67000.0,Data
74000.0,Data
45000.0,Data
62000.0,Data
38000.0,Data
53940.0,Data
38400.0,Data
68000.0,Data
29000.0,Data
42000.0,Data
100000.0,Data
19896.0,Data
112500.0,Data
35000.0,Data
120000.0,Data
73000.0,Data
58000.0,Data
30000.0,Data
39970.0,Data
32000.0,Data
54000.0,Data
43395.0,Data
95000.0,Data
20000.0,Data
92000.0,Data
45000.0,Data
105000.0,Data
115000.0,Data
60000.0,Data
35000.0,Data
90705.0,Data
90000.0,Data
84000.0,Data
140000.0,Data
67000.0,Data
41300.0,Data
40000.0,Data
45000.0,Data
106800.0,Data
75000.0,Data
33000.0,Data
120000.0,Data
110000.0,Data
100000.0,Data
65000.0,Data
49000.0,Data
43680.0,Data
35000.0,Data
75000.0,Data
69000.0,Data
60000.0,Data
68500.0,Data
80000.0,Data
92000.0,Data
80000.0,Data
75000.0,Data
68000.0,Data
51000.0,Data
80000.0,Data
80800.0,Data
65000.0,Data
65000.0,Data
59000.0,Data
45000.0,Data
40000.0,Data
88000.0,Data
55000.0,Data
35000.0,Data
65000.0,Data
21600.0,Data
62000.0,Data
40000.0,Data
35000.0,Data
60000.0,Data
60000.0,Data
25000.0,Data
53500.0,Data
132000.0,Data
22272.0,Data
60000.0,Data
32000.0,Data
74000.0,Data
36000.0,Data
46000.0,Data
60000.0,Data
50000.0,Data
100000.0,Data
53560.0,Data
32000.0,Data
36000.0,Data
33000.0,Data
74000.0,Data
55000.0,Data
105000.0,Data
80000.0,Data
90000.0,Data
60000.0,Data
58000.0,Data
158000.0,Data
50000.0,Data
75000.0,Data
125000.0,Data
55000.0,Data
55000.0,Data
25000.0,Data
65000.0,Data
21000.0,Data
70135.2,Mean of 5
59800.0,Mean of 5
65680.0,Mean of 5
52000.0,Mean of 5
58800.0,Mean of 5
48500.0,Mean of 5
67161.6,Mean of 5
51771.6,Mean of 5
63800.0,Mean of 5
101800.0,Mean of 5
60096.0,Mean of 5
58436.2,Mean of 5
77600.0,Mean of 5
75400.0,Mean of 5
52540.0,Mean of 5
82000.0,Mean of 5
63640.0,Mean of 5
56839.2,Mean of 5
64390.6,Mean of 5
69760.0,Mean of 5
80400.0,Mean of 5
65000.0,Mean of 5
68000.0,Mean of 5
54200.0,Mean of 5
59707.8,Mean of 5
71200.0,Mean of 5
59768.0,Mean of 5
70225.0,Mean of 5
79300.0,Mean of 5
58359.2,Mean of 5
50200.0,Mean of 5
65760.0,Mean of 5
84800.0,Mean of 5
39719.0,Mean of 5
57400.0,Mean of 5
49000.0,Mean of 5
65200.0,Mean of 5
69900.4,Mean of 5
66900.0,Mean of 5
78923.6,Mean of 5
77066.6,Mean of 5
96340.0,Mean of 5
51607.4,Mean of 5
117000.0,Mean of 5
108300.0,Mean of 5
78000.0,Mean of 5
73994.2,Mean of 5
75223.6,Mean of 5
75200.0,Mean of 5
55016.4,Mean of 5
46600.0,Mean of 5
61504.8,Mean of 5
63077.0,Mean of 5
67886.2,Mean of 5
57906.6,Mean of 5
72600.0,Mean of 5
58500.0,Mean of 5
66200.0,Mean of 5
57400.0,Mean of 5
46252.0,Mean of 5
50204.0,Mean of 5
65600.0,Mean of 5
50084.8,Mean of 5
55700.0,Mean of 5
60500.0,Mean of 5
82200.0,Mean of 5
61600.0,Mean of 5
49880.0,Mean of 5
65705.6,Mean of 5
52000.0,Mean of 5
52888.0,Mean of 5
79440.8,Mean of 5
61592.0,Mean of 5
49650.0,Mean of 5
50000.0,Mean of 5
48000.0,Mean of 5
91000.0,Mean of 5
70980.0,Mean of 5
55000.0,Mean of 5
68159.2,Mean of 5
55608.8,Mean of 5
43245.0,Mean of 5
70405.6,Mean of 5
61400.0,Mean of 5
66700.0,Mean of 5
88984.6,Mean of 5
45800.0,Mean of 5
78600.0,Mean of 5
52700.0,Mean of 5
69742.4,Mean of 5
72700.0,Mean of 5
74680.0,Mean of 5
50000.8,Mean of 5
113600.0,Mean of 5
64600.0,Mean of 5
55400.0,Mean of 5
97600.0,Mean of 5
40140.0,Mean of 5
61645.6,Mean of 5
74000.0,Mean of 5
96640.0,Mean of 5
52900.0,Mean of 5
54700.0,Mean of 5
49650.0,Mean of 5
45153.8,Mean of 5
67800.0,Mean of 5
75800.0,Mean of 5
69266.6,Mean of 5
68460.0,Mean of 5
76116.2,Mean of 5
55784.0,Mean of 5
65400.0,Mean of 5
79599.2,Mean of 5
79600.0,Mean of 5
84200.0,Mean of 5
92000.0,Mean of 5
68700.0,Mean of 5
64200.0,Mean of 5
110000.0,Mean of 5
60600.0,Mean of 5
51400.0,Mean of 5
72346.4,Mean of 5
61400.0,Mean of 5
82800.0,Mean of 5
71100.0,Mean of 5
65592.0,Mean of 5
62700.0,Mean of 5
65796.2,Mean of 5
90200.0,Mean of 5
52800.0,Mean of 5
56200.0,Mean of 5
90800.0,Mean of 5
53552.0,Mean of 5
69300.0,Mean of 5
59141.6,Mean of 5
44360.0,Mean of 5
57400.0,Mean of 5
73600.0,Mean of 5
73200.0,Mean of 5
80795.0,Mean of 5
97514.0,Mean of 5
58600.0,Mean of 5
39357.6,Mean of 5
87600.0,Mean of 5
92400.0,Mean of 5
116009.0,Mean of 5
102320.0,Mean of 5
48900.0,Mean of 5
77480.0,Mean of 5
81700.0,Mean of 5
61200.0,Mean of 5
69139.2,Mean of 5
82600.0,Mean of 5
71902.0,Mean of 5
66800.0,Mean of 5
50800.0,Mean of 5
78200.0,Mean of 5
69040.0,Mean of 5
69240.0,Mean of 5
62547.6,Mean of 5
75094.6,Mean of 5
78000.0,Mean of 5
42800.0,Mean of 5
92900.0,Mean of 5
47400.0,Mean of 5
61534.6,Mean of 5
66280.0,Mean of 5
61134.4,Mean of 5
70083.6,Mean of 5
53265.0,Mean of 5
61329.6,Mean of 5
57584.0,Mean of 5
67000.0,Mean of 5
83941.0,Mean of 5
78049.6,Mean of 5
48664.0,Mean of 5
60800.0,Mean of 5
65600.0,Mean of 5
75700.0,Mean of 5
56928.6,Mean of 5
48528.8,Mean of 5
80290.0,Mean of 5
55420.0,Mean of 5
75040.0,Mean of 5
81155.4,Mean of 5
75460.0,Mean of 5
62900.0,Mean of 5
51400.0,Mean of 5
88577.6,Mean of 5
53612.8,Mean of 5
64000.0,Mean of 5
73200.0,Mean of 5
47312.0,Mean of 5
90876.4,Mean of 5
97000.0,Mean of 5
74400.0,Mean of 5
57608.0,Mean of 5
52800.0,Mean of 5
39716.0,Mean of 5
72200.0,Mean of 5
75500.0,Mean of 5
82663.2,Mean of 5
106860.0,Mean of 5
52422.2,Mean of 5
68300.0,Mean of 5
76737.6,Mean of 5
57600.0,Mean of 5
63916.0,Mean of 5
57400.0,Mean of 5
67600.0,Mean of 5
53200.0,Mean of 5
45480.0,Mean of 5
61322.2,Mean of 5
78400.0,Mean of 5
43776.0,Mean of 5
55000.0,Mean of 5
87153.0,Mean of 5
61185.2,Mean of 5
60200.0,Mean of 5
81078.4,Mean of 5
70700.0,Mean of 5
86400.0,Mean of 5
55400.0,Mean of 5
54800.0,Mean of 5
38288.2,Mean of 5
78844.0,Mean of 5
64240.0,Mean of 5
53573.2,Mean of 5
83600.0,Mean of 5
67000.0,Mean of 5
54344.2,Mean of 5
64200.0,Mean of 5
64360.0,Mean of 5
107800.0,Mean of 5
88380.0,Mean of 5
78000.0,Mean of 5
88072.0,Mean of 5
61440.0,Mean of 5
65900.0,Mean of 5
72600.0,Mean of 5
84083.0,Mean of 5
62100.0,Mean of 5
48251.2,Mean of 5
69281.6,Mean of 5
58032.0,Mean of 5
50800.0,Mean of 5
49000.0,Mean of 5
64459.2,Mean of 5
53780.0,Mean of 5
73066.4,Mean of 5
68465.2,Mean of 5
69600.0,Mean of 5
85148.0,Mean of 5
75600.0,Mean of 5
43738.4,Mean of 5
58844.8,Mean of 5
52600.0,Mean of 5
69911.2,Mean of 5
72626.0,Mean of 5
64400.0,Mean of 5
92087.6,Mean of 5
52719.8,Mean of 5
68200.0,Mean of 5
54454.0,Mean of 5
56280.0,Mean of 5
55600.0,Mean of 5
79922.4,Mean of 5
78920.0,Mean of 5
72936.8,Mean of 5
57643.0,Mean of 5
60400.0,Mean of 5
78247.8,Mean of 5
47600.0,Mean of 5
69660.0,Mean of 5
65680.0,Mean of 5
94035.0,Mean of 5
84000.0,Mean of 5
93900.0,Mean of 5
57200.0,Mean of 5
54764.0,Mean of 5
62500.0,Mean of 5
57100.0,Mean of 5
70300.0,Mean of 5
63000.0,Mean of 5
79280.6,Mean of 5
68066.4,Mean of 5
78064.4,Mean of 5
57800.0,Mean of 5
69300.0,Mean of 5
51452.0,Mean of 5
58600.0,Mean of 5
108000.0,Mean of 5
67501.2,Mean of 5
74281.6,Mean of 5
62846.0,Mean of 5
64200.0,Mean of 5
49238.4,Mean of 5
83500.0,Mean of 5
55000.0,Mean of 5
45352.2,Mean of 5
63200.0,Mean of 5
80000.0,Mean of 5
77292.6,Mean of 5
64500.0,Mean of 5
66600.0,Mean of 5
76200.0,Mean of 5
65200.0,Mean of 5
81420.0,Mean of 5
53000.0,Mean of 5
51200.0,Mean of 5
68441.6,Mean of 5
51000.0,Mean of 5
62012.0,Mean of 5
93500.0,Mean of 5
60200.0,Mean of 5
51000.0,Mean of 5
76360.0,Mean of 5
80500.0,Mean of 5
63280.0,Mean of 5
69279.8,Mean of 5
67200.0,Mean of 5
52040.8,Mean of 5
41162.2,Mean of 5
74984.0,Mean of 5
48038.6,Mean of 5
86430.0,Mean of 5
99878.0,Mean of 5
80600.0,Mean of 5
99560.0,Mean of 5
48600.0,Mean of 5
52500.0,Mean of 5
89787.0,Mean of 5
88000.0,Mean of 5
68400.0,Mean of 5
63388.0,Mean of 5
56335.2,Mean of 5
59960.0,Mean of 5
62200.0,Mean of 5
46172.4,Mean of 5
53288.0,Mean of 5
65088.0,Mean of 5
80800.0,Mean of 5
73400.0,Mean of 5
70662.2,Mean of 5
78400.0,Mean of 5
72200.0,Mean of 5
55462.6,Mean of 5
79500.0,Mean of 5
43100.0,Mean of 5
66400.0,Mean of 5
95200.0,Mean of 5
53143.4,Mean of 5
80560.0,Mean of 5
46335.2,Mean of 5
56956.4,Mean of 5
76000.0,Mean of 5
68000.0,Mean of 5
80600.0,Mean of 5
61432.0,Mean of 5
63100.0,Mean of 5
74200.0,Mean of 5
83392.0,Mean of 5
70200.0,Mean of 5
53847.4,Mean of 5
60200.0,Mean of 5
52120.0,Mean of 5
66800.0,Mean of 5
69816.4,Mean of 5
68689.2,Mean of 5
64160.0,Mean of 5
67200.0,Mean of 5
67412.0,Mean of 5
65000.0,Mean of 5
68100.0,Mean of 5
61000.0,Mean of 5
59696.0,Mean of 5
73855.0,Mean of 5
72400.0,Mean of 5
114478.8,Mean of 5
46854.4,Mean of 5
71800.0,Mean of 5
63400.0,Mean of 5
76950.0,Mean of 5
71600.0,Mean of 5
68000.0,Mean of 5
48791.2,Mean of 5
72400.0,Mean of 5
64520.0,Mean of 5
48402.0,Mean of 5
68200.0,Mean of 5
84800.0,Mean of 5
59435.0,Mean of 5
93200.0,Mean of 5
83160.0,Mean of 5
71391.2,Mean of 5
61000.0,Mean of 5
61240.0,Mean of 5
71380.0,Mean of 5
69600.0,Mean of 5
47160.4,Mean of 5
72790.0,Mean of 5
54400.0,Mean of 5
82640.0,Mean of 5
72860.0,Mean of 5
72052.2,Mean of 5
48800.0,Mean of 5
96582.2,Mean of 5
82420.4,Mean of 5
55632.2,Mean of 5
83400.0,Mean of 5
51403.6,Mean of 5
87455.4,Mean of 5
70975.0,Mean of 5
49420.0,Mean of 5
74100.0,Mean of 5
60600.0,Mean of 5
67600.0,Mean of 5
63309.4,Mean of 5
84400.0,Mean of 5
49700.0,Mean of 5
54700.0,Mean of 5
68200.0,Mean of 5
77600.0,Mean of 5
55800.0,Mean of 5
90500.0,Mean of 5
67012.8,Mean of 5
102600.0,Mean of 5
60800.0,Mean of 5
78800.0,Mean of 5
60600.0,Mean of 5
83205.2,Mean of 5
66528.0,Mean of 5
72885.4,Mean of 5
55200.0,Mean of 5
79800.0,Mean of 5
57700.0,Mean of 5
91000.0,Mean of 5
82800.0,Mean of 5
74600.0,Mean of 5
58820.0,Mean of 5
70720.8,Mean of 5
72760.0,Mean of 5
63700.0,Mean of 5
64890.4,Mean of 5
83439.2,Mean of 5
55200.0,Mean of 5
61900.0,Mean of 5
50200.0,Mean of 5
100700.0,Mean of 5
73772.6,Mean of 5
57200.0,Mean of 5
68000.0,Mean of 5
48300.0,Mean of 5
60200.0,Mean of 5
64760.0,Mean of 5
78100.0,Mean of 5
74000.0,Mean of 5
60800.0,Mean of 5
77183.4,Mean of 5
75133.2,Mean of 5
67878.8,Mean of 5
82800.0,Mean of 5
52104.0,Mean of 5
76600.8,Mean of 5
54959.2,Mean of 5
60587.2,Mean of 5
61400.0,Mean of 5
49305.6,Mean of 5
69798.4,Mean of 5
69693.4,Mean of 5
56200.0,Mean of 5
69600.0,Mean of 5
75400.0,Mean of 5
77000.0,Mean of 5
66800.0,Mean of 5
61000.0,Mean of 5
62495.4,Mean of 5
72679.2,Mean of 5
94856.0,Mean of 5
48019.0,Mean of 5
59512.0,Mean of 5
77000.0,Mean of 5
70600.0,Mean of 5
81028.8,Mean of 5
56400.0,Mean of 5
60639.2,Mean of 5
65664.8,Mean of 5
70325.0,Mean of 5
73094.4,Mean of 5
50433.6,Mean of 5
71660.0,Mean of 5
51401.4,Mean of 5
82100.0,Mean of 5
53000.0,Mean of 5
72520.8,Mean of 5
47500.0,Mean of 5
54400.0,Mean of 5
71200.0,Mean of 5
56400.0,Mean of 5
